NIZA,10
ZABL,5
HO'L,2
O'LL,2
RST?,1
NS E,12
SINK,24
ART-,3
-WAT,1
NICS,3
HOT!,5
OT! ,12
SKI;,2
KI; ,2
I; T,2
; TW,3
 JOB,7
JOB ,3
OB J,1
B JU,1
N JE,14
GS! ,7
E VL,1
MIR ,3
BON?,1
DO G,9
 PEP,1
PEPP,1
NORS,14
BON.,4
H! G,4
! GR,8
GROA,36
ROAN,41
OANE,16
OOK!,12
OK! ,10
LEN!,3
N! F,3
RELO,2
ELOA,2
RUN.,4
UN. ,24
. SM,2
RREG,13
EE R,14
MISD,2
ISDI,2
SDIR,2
M OV,15
BSOR,35
SORB,35
ORBE,32
 HEW,3
HEW ,10
ELF),8
"LF),",3
"F), ",3
"), N",7
LP T,15
F NU,6
 NUT,6
NUTS,6
G SP,26
PILT,1
M FE,14
OAN.,3
V RA,9
S! F,2
OOOH,1
OOH!,9
H! F,4
IST',9
SUN.,8
SKY ,36
"LUE,",9
P! H,4
SUN!,1
UN! ,5
! WI,6
FT G,1
FARA,4
ARAW,4
RAWA,7
"GES,",48
TS V,11
UMMI,11
TS..,6
SS..,19
. GR,12
OANS,25
RY..,15
"SUN,",12
"UN, ",29
RGE!,3
GE!.,1
UN B,13
HOU ,31
OTEC,31
IR V,22
", FW",2
END?,8
? SO,16
OWDA,1
WDAH,1
DAH!,1
V JU,1
VER;,4
ARD-,10
RD--,8
D--Y,3
--YE,14
-YES,8
HOT?,1
V. Y,3
WEGU,1
R BW,2
 BWI,6
BWIC,1
ORK!,2
RK! ,3
K! H,5
! HA,18
OGS!,1
HOOT,30
TARG,2
GET.,5
MOTE,31
BLIE,3
RED!,6
SES?,6
E: T,15
: TW,4
PY S,12
E PH,35
NCTN,3
URSU,47
RSUE,23
UNFR,3
NFRI,7
AR U,10
ESEE,27
 ENA,8
ENAB,9
VY E,2
LAMB,6
MBAC,1
 AMS,1
AMST,1
MSTE,1
STET,1
MELK,1
ELK;,1
LK; ,3
K; B,4
-ACK,1
EMY-,2
MY--,20
V AT,11
AU N,2
W SE,42
FT W,19
OF. ,13
GICS,2
AINA,8
O EF,8
A JU,17
 JUN,27
ULM.,5
TY-E,8
Y-EI,8
-EIG,8
HTH ,15
R KU,26
H. O,11
IRTI,2
TIET,9
IETH,9
ROPH,13
HIES,12
KEN:,1
BANN,9
WO E,13
GHT',6
HT'S,6
EPUL,24
LSED,15
LL-C,2
L-CL,1
-CLA,2
CLAD,5
R NU,17
A NU,11
ABAN,120
EMY;,1
N KR,3
 KRE,39
KREM,44
REMS,14
MMOD,5
MODA,4
ODAT,4
T KR,15
BLY.,14
ST J,7
H ER,3
RRON,3
ONEO,3
 RIF,2
RIFE,3
W DU,4
L SC,13
SCHM,8
CHMI,8
HMID,8
MIDT,8
"IDT,",3
"DT, ",7
M SL,7
GRAZ,2
RAZE,3
LET.,10
(WHI,27
NCH),5
H) B,1
) BU,10
UNN.,5
NN. ,7
FATI,11
ATIG,11
TIGU,12
UE F,22
MS E,3
 DOK,26
DOKH,27
OKHT,27
KHTU,27
HTUR,27
UROV,29
RK B,7
TARR,9
DAY-,9
AY--,20
IEWI,3
ICTU,52
TURI,25
END-,9
ND-O,1
D-OF,4
-OFF,5
HAIS,3
JOYI,9
G-DE,1
-DES,6
"JOY,",9
F LE,21
AFRE,8
LM C,1
OZED,7
THAW,4
HAWI,2
ELDS,38
"LDS,",9
ANSP,34
SPOR,45
IX O,3
X OR,1
JOLT,15
OLTE,11
TONY,4
RDS),3
"DS),",2
"), O",4
", OT",27
EAD;,4
UID ,4
ENVO,10
. DA,13
WS!.,2
RK W,24
W RA,8
UNN ,9
NN A,6
HOPS,21
"MPS,",8
LT E,6
LERT,10
ERT ,22
 FEV,35
FEVE,38
ISHL,12
RM I,16
CIS.,2
EF E,2
SENG,30
", EU",1
 EUE,1
EUER,1
UER ,6
OCHG,1
CHGE,1
HGEB,1
GEBO,2
EBOR,2
REN!,3
TESY,4
ESY ,3
SY U,2
 USH,2
CABI,6
ABIN,6
BINE,18
ELAB,3
LABO,37
ABOR,40
BORA,2
TTEM,41
KENE,37
UNCA,4
NCAL,6
FERT,3
H GA,12
SPIS,22
PISE,21
. AW,5
SY T,14
IES!,14
AX C,3
X CA,4
LE (,8
ITY),6
TY) ,3
Y) O,1
) OF,6
HAL ,39
V? H,3
EWS?,3
? A ,16
Y? I,13
IME!,14
IDT!,1
DT! ,1
CALA,13
ALAM,15
AMIT,13
Y! Y,11
IVE?,13
E? B,6
IDT',1
DT'S,2
BT W,16
 LEV,24
EVEE,5
VEE ,4
AFFO,12
FORD,17
TENO,3
GED;,3
NN W,4
H BI,7
ILIB,68
LIBI,69
IBIN,81
"BIN,",14
RANZ,4
"ANZ,",3
"NZ, ",2
"Z, P",1
? SP,4
MAT',1
. BI,6
GN D,1
G LU,3
K IF,3
N (F,1
) AT,3
IC C,38
C CA,9
COPE,12
PENH,2
NHAG,2
HAGE,2
AGEN,5
"GEN,",13
NNA.,3
GN M,2
MATS,3
STEE,26
TEEM,16
G CE,5
LIKI,6
"K, K",3
HOW?,5
IC M,11
C MA,4
"DUM,",1
"UM, ",10
", SK",6
BIN',11
S SK,15
 SPH,12
"K, O",12
TTY.,8
"NAL,",26
D PH,12
 LAB,35
", BI",18
ISMS,5
SMS ,2
AWKE,5
WKED,1
"ORN,",14
P WR,2
IPAL,15
PAL ,5
EEP-,5
EP-S,1
P-SE,1
TWIN,3
XPLO,21
PLOI,13
LOIT,13
OITS,19
"I, V",1
"F, D",9
OG I,4
SKIT,3
CLUS,50
LUSI,67
USIO,104
CEPE,1
LS F,18
FT E,7
MALG,1
ALGR,1
LGRE,1
GRE ,2
LA H,2
HAUT,1
JE P,1
 ORT,7
RTHO,9
THOD,30
HODO,7
ODOX,7
DOX ,7
OX R,5
X RU,6
", J'",1
 J'A,2
J'AV,1
'AVO,1
AVOU,44
VOUE,1
OUE ,1
UE Q,1
 VOT,5
VOTR,2
OTRE,6
CTOI,1
TOIR,1
N'ES,1
RIEU,2
IEUS,2
EUSE,4
BOAS,5
LM..,2
OTHN,2
THNE,1
HODS,9
ODS ,25
RETO,7
ETOR,31
HALS,25
IRE!,15
"RUE,",23
"N I,",4
ASSY,9
"SSY,",4
MY J,2
ANZ ,1
NZ A,1
Z A ,1
THAL,5
LIEB,1
IEBC,1
EBCH,1
BCHE,1
PRAT,20
UNWR,7
NWRI,6
OU ',1
U 'W,1
 'WH,16
'WHY,2
WHY?,29
HY?',1
Y?' ,2
?' M,1
' MO,5
AND:,5
ND: ,9
D: P,3
C SU,1
TLET,5
ETIE,10
KE K,3
RL G,3
R. K,4
V AL,24
CIBI,3
ILS.,6
OX G,1
X GR,2
REEK,5
EK F,6
K FA,4
ITH!,2
TH! ,15
H! A,17
IES?,6
? BR,2
L OR,35
D (O,3
(ONE,6
UKE',5
KE'S,5
OW) ,4
W) A,2
IGAD,6
GADE,7
"E'S,",7
NON!,2
VEX ,2
EX U,1
X US,1
RL D,1
DON ,33
NSE-,2
Y: ',11
: 'H,3
 'HE,5
'HEA,1
AL!',1
L!' ,3
!' T,6
ORY!,3
! AD,6
RMY!,6
? OC,1
D? V,1
? VI,2
A OC,3
HONB,4
ONBR,4
NBRU,5
"UNN,",5
"NN, ",8
T VR,1
 VRB,1
VRBN,1
RBNA,1
"BNA,",1
 LIC,7
LICH,19
ICHT,7
CHTE,4
TENF,5
ENFE,5
NFEL,1
FELS,1
BED:,2
MURA,53
URAT,69
T ET,6
E KR,31
TAL.,13
KEN?,4
N? W,11
DGEH,3
GEHE,3
 AUE,14
AUER,17
UERS,17
RSPE,14
PERG,12
ERG?,2
RG? ,10
A? H,5
S--D,6
--DO,6
-DOI,1
BOHE,5
OHEM,5
HEMI,14
EMIA,5
"MIA,",1
GN I,7
BIGW,3
IGWI,3
GWIG,3
WIGS,5
IGS ,3
"IGN,",43
"GN, ",40
R SK,10
DURR,3
RENS,3
ENST,10
STEI,19
TEIN,19
"EIN,",12
GUNP,8
NPOW,8
EVIS,28
MOTS,2
LIN?,1
IA J,1
ELIM,3
NARI,14
AMPO,1
MPO ,1
PO F,1
RMIO,1
MIO ,3
IO A,1
IUS!,1
S! P,1
CLEN,7
T LU,6
NTUA,11
E U:,1
 U: ,1
U: I,1
AWS ,65
A AT,21
 IL ,10
IL F,13
AUT ,4
 LUI,2
LUI ,5
UI F,2
I FA,9
DE L,14
E L',21
 L'U,4
L'U!,1
'U! ,1
U! *,2
OPT ,5
NNOV,4
NOVA,14
OVAT,5
* WE,2
E U!,1
JOKI,16
"W, D",24
OOLE,7
OLED,8
GED-,4
LOOT,23
BLY-,1
Y--H,8
-HER,10
EAUX,5
AUX ,4
UX Y,1
X YE,3
 YEU,1
YEUX,1
UX *,1
X * ,1
 * O,1
* OF,1
STY.,16
VES-,8
S--I,21
-I I,1
NEGO,22
OTIA,22
* FI,1
OO B,9
TIDI,9
W TR,10
"MPH,",3
"PH, ",5
ROW',8
NONA,14
ONAD,19
NADI,16
KETR,21
KETE,3
TEER,6
EERS,7
PALP,8
ALPI,1
LPIT,1
IDT ,2
DT W,2
ENFO,7
UP..,3
"P, Y",7
 SLU,8
SLUM,2
LUMB,4
CIS;,1
C CO,9
RPS.,5
NOTR,4
XCLU,10
USIV,13
CS B,1
O CE,15
EW Q,7
* OU,2
LLOR,9
M FL,3
LATL,1
U FA,1
CY T,15
CUT?,1
UT?.,1
-I A,10
G KU,7
FERS,21
 JUA,2
JUAN,2
"UAN,",1
LOUN,8
UAN!,1
N! Y,7
SERP,2
RPEN,11
"I, D",3
 ATR,1
TROC,2
ROCI,8
OCIT,8
MY (,2
Y (I,4
 (I ,3
(I N,1
RMY),5
Y) A,6
) AR,3
LA F,4
LA C,4
L'HO,4
'HOM,1
"MME,",2
* WO,2
HOM-,1
MIT-,1
TT O,1
I. K,2
 EXQ,4
EXQU,4
XQUI,4
UISI,13
ICS-,1
CS--,1
NKLI,6
DERO,4
EROG,5
OGAT,6
NONI,2
D. F,26
MPUT,5
PUTE,30
NONR,3
ONRE,3
NREC,5
CEIP,8
EIPT,8
IPT ,13
NOVE,38
VEMB,18
R 18,12
 18.,1
18. ,1
8. T,1
EMOS,11
OSTH,2
STHE,1
 PEB,1
PEBB,1
EBBL,1
 THY,49
UTH!,4
 MOP,5
MOP ,3
KI I,8
A IT,3
ORAV,2
AVIA,7
VIAN,5
"ULT,",17
UNN',1
NN'S,2
M. Y,15
MELI,4
ITE!,2
BIN.,7
I! A,3
! AU,3
ANYI,9
"CTS,",10
ONIO,9
NIOU,11
NS J,2
S KU,21
L? W,4
FT K,3
EMS?,2
MS? ,2
OF Q,8
T O',9
K DI,4
KI G,4
I GR,4
ELIA,10
LIAB,10
LES?,6
STY?,1
M DU,8
O KR,3
EMS.,5
ANK?,3
EM C,20
M CR,3
 RAF,10
RAFT,25
DT K,1
N O',16
OCK?,1
K? I,2
SAD!,2
WED.,9
ITHD,35
THDR,35
HDRE,7
NFER,22
ERLA,45
RLAI,3
HESS,18
OREC,2
ECAS,2
NKSG,4
KSGI,4
SGIV,4
"ESA,",1
"SA, ",12
NITA,5
F LU,4
 LUG,5
LUGG,5
UGGA,5
ORTM,7
RTMA,7
NTEA,8
TEAU,12
OKSH,4
KSHO,7
HOP ,9
HOP.,5
"Z, W",7
AU I,2
REL ,41
ELS!,6
H? W,2
LM F,5
THAB,3
HABO,3
BOR ,19
OWS?,3
SS'.,3
'. I,2
 UP?,5
W IM,6
P: S,1
OW R,54
U. N,1
OO I,6
OST?,6
U. V,2
L. N,10
SSIE,13
EURS,15
AREC,1
RECH,2
CHAU,29
HAUX,1
"AUX,",2
"UX, ",3
"X, *",2
"RAT,",9
IARD,8
E. (,11
. (O,2
 (OB,2
(OBS,1
GASC,6
ASCO,4
NS.),3
'GEN,3
"EN,'",3
"N,' ",8
' SA,21
"M, '",3
", 'Y",1
 'YO,3
'YOU,10
UBLY,4
IT!',1
T!' ,4
!' ',2
' 'Y,1
 'YE,2
'YES,2
T'S!,1
'S!',1
!' S,7
OP J,2
P JE,1
N; T,19
TOUL,4
ULON,4
LON ,4
F OB,14
OBSC,16
BSCU,16
FAME,11
GINI,17
CIL ,39
RUER,1
EFS;,1
FS; ,2
EM E,12
E TÊ,2
 TÊT,5
TE-D,3
DE-P,2
E-PO,2
-PON,2
T. *,4
PIN ,7
CONA,1
ERG;,1
RG; ,3
G; T,6
CK J,3
K JO,2
OKES,13
"KES,",12
 UNO,12
UNOB,8
NOBS,10
BAGS,7
NDIA,11
DIAR,20
IARY,15
H AP,15
RG V,1
VON ,5
 MAU,1
MAUT,1
F. ',1
. 'D,1
FOE!,1
OE! ,1
E! F,5
! FL,3
RO O,7
ERG',8
RG'S,11
G'S ,26
CE.',1
E.' ,9
BEWI,23
EWIL,19
 DAZ,13
DAZZ,11
AZZL,11
D OS,1
 OST,11
OSTR,18
UMES,22
"S, Q",12
 QU',5
QU'I,4
U'IL,4
N'Y ,4
'Y V,1
VOIT,1
UE D,11
 DU ,10
DU F,1
 FEU,1
"FEU,",1
 OUB,1
IE C,4
CELU,2
ELUI,2
UI Q,3
'IL ,3
IL D,6
DEVA,8
EVAI,13
VAIT,1
L'EN,1
'ENN,1
NNEM,1
NEMI,21
EMI!,1
MI! ,1
I! *,1
) IN,7
SPIK,2
PIKE,2
KEN!,2
UBSI,12
BSID,12
SIDI,4
O AU,4
NCH!,6
CH!',1
H!' ,2
!' M,1
' MU,2
 FEI,5
CON),2
: 'I,9
'I D,2
-FAM,1
ISCI,17
SCIP,17
IPLI,20
AT!',2
!' I,2
IUS.,14
T OW,4
RASC,13
ASCA,15
SCAL,20
TY..,10
* BR,2
PUTS,3
 RAS,13
ITY:,3
TY: ,3
Y: I,9
: IT,24
.--H,1
N. C,10
DU M,1
SOMM,1
KED),1
TAY ,50
AYS?,4
U. W,5
PROO,24
OP B,6
EROI,28
ROIS,12
OISM,11
ISM!,2
A PH,11
 PHI,26
OPHE,11
O OL,15
 OLM,19
OLMU,22
LMUT,22
MUTZ,22
"UTZ,",5
"TZ, ",23
"Z, A",3
UTZ ,12
TZ I,2
Z IS,1
U MI,12
ILEM,1
LEMM,1
EMMA,1
RGUE,10
ERO!,3
NN E,1
UTZ.,2
TZ. ,8
Z. N,2
 HET,1
HETZ,1
ETZE,1
TZEL,1
ZELS,1
ELSD,1
LSDO,1
SDOR,2
DORF,2
ORF ,2
RF P,1
N LU,4
E. V,8
SINI,3
CETT,6
UE L,10
 L'O,2
L'OR,1
'OR ,1
 L'A,5
L'AN,1
'ANG,1
GLET,1
TEE ,13
MITE,36
L'UN,1
'UNI,1
LLON,3
LONS,6
NS L,20
 EPR,1
MEME,3
T--(,1
--(L,1
-(LE,1
(LE ,2
 D'U,2
D'UL,1
'ULM,1
ULM),2
LM).,2
M). ,2
). *,1
 AWO,15
AWOK,18
DIE?,3
ATE-,3
E--(,1
--(T,1
-(TH,1
CHME,121
", GU",9
DY R,19
WHIP,42
HIPS,16
"UTS,",12
SWEA,10
KEN-,2
OWDS,30
WDS ,24
"P, F",6
 FOW,3
FOWL,3
OWLS,2
"WLS,",1
BULG,4
DIN ,4
G KN,7
NEE-,4
EE-D,4
-DEE,6
FS S,2
UPRO,2
OAR ,16
ECKI,5
VOY.,3
NE-H,1
E-HO,1
-HOR,3
Y AV,9
AILA,5
ILAB,5
CABR,1
ABRI,6
BRIO,1
RIOL,1
OLET,2
ENVE,18
NVEL,18
AWLS,2
WLS ,3
DIVE,34
IEKS,6
T AH,2
P FE,4
UIPA,3
IPAG,3
. AI,3
P! M,3
! MR,1
MP!.,1
P!..,1
KE..,12
US? ,11
HASS,8
SSEU,13
SEUR,12
PANC,3
ANCA,8
NCAK,3
CAKE,9
. TU,12
SLUT,1
LUT!,1
EAN?,18
? SC,2
W RI,7
. BA,34
U! R,1
U? C,2
SY R,4
R I',4
NUB ,2
UB F,2
B FO,1
"P, C",11
NSEL,46
MPIO,4
PION,3
ONSH,2
P MI,1
ULE;,1
T UR,5
URGE,25
H FU,10
FURY,12
...L,1
..LY,1
.LY ,1
ET--,8
M--P,4
--PA,6
-PAS,2
 MOB,19
MOB ,13
OB O,6
B OF,7
W. N,15
CHEW,4
HEWE,1
I! B,1
! BO,3
KI!.,1
H? C,2
ICEA,18
CEAB,19
IEF?,6
EF? ,5
F? A,3
PITU,6
ITUL,6
BOY!,5
OY! ,4
N ZN,1
 ZNA,13
ZNAI,16
NAIM,16
AIM.,10
P SP,2
 ME-,8
--FI,5
-FIT,2
 BOH,4
MIAN,3
OOKO,5
OKOU,5
KOUT,7
W! B,2
WINC,12
C SH,5
SHOC,16
HOCK,16
EF D,7
ABOM,8
BOMI,9
BY K,8
Y KU,23
E. K,11
 WEY,35
WEYR,39
EYRO,39
YROT,39
IDT.,1
DT. ,2
E KO,17
"ERK,",6
B TU,1
OTTO,18
TTOM,15
. KO,2
ORN-,5
RN--,6
N--H,11
SLEP,29
LEPT,30
 DIC,7
ICTA,8
 KIE,16
KIEV,18
IEV ,13
V GR,6
 POD,9
PODO,4
ODOL,4
DOLI,3
OLIA,8
T WR,14
DISR,11
SRES,3
Y KO,2
UB S,3
B SO,1
SY L,3
KS H,17
H UR,1
I. D,1
HENC,18
V BU,2
YE S,5
PREO,42
REOC,29
EOCC,29
ANT',21
HED?,6
GAUN,3
"YPE,",4
A? V,1
? VE,6
"-BY,",9
VOR!,2
FY C,1
U! K,2
! KU,8
"F, N",10
EM M,15
L MU,11
W GL,15
SEAM,2
EAMS,40
AMS ,32
CAR ,4
TY E,14
EG T,4
PLUN,31
FT S,13
F AG,25
R 1 ,1
 1 K,1
1 KU,1
 SPY,13
"SPY,",5
SPY ,3
IF K,5
"EMS,",9
LM. ,5
O AB,29
 BUX,11
BUXH,13
UXHO,13
XHOW,13
HOWD,13
WDEN,13
M KR,3
"Z, T",3
ENCU,2
NCUM,5
CUMB,9
M TW,15
V CH,5
RD Z,1
D ZN,2
"AIM,",12
XTY-,2
TY-S,20
Y-SI,15
-SIX,15
X MI,6
; TO,13
T ZN,1
O ZN,3
VANG,11
NGUA,22
EMS-,2
MS-Z,2
S-ZN,2
-ZNA,4
NNA-,2
NA-Z,2
A-ZN,2
TH Z,3
H ZN,2
ORMY,3
OADL,2
ADLE,3
LABR,5
S AH,5
NN F,1
A. K,1
 HEN,26
FREA,3
VE K,30
SIMI,48
IMIL,48
Y. M,14
. ME,23
AK D,1
HE Z,11
E ZN,3
' TR,3
DSHE,18
"ITZ,",18
L OC,9
OSTS,34
EMIS,8
UCE.,4
AUTH,71
UTHO,69
VY C,5
VOYS,3
) AD,1
R ZN,1
"ODE,",12
P. W,10
MY E,43
Y EI,7
 BIN,21
BIND,21
NG) ,8
G) M,1
) MI,2
SCOV,42
TE (,4
UNN),1
NN) ,1
N) R,1
) RE,6
ETEC,7
RUSE,3
RAT:,1
"N, 2",1
", 25",1
 25T,1
25TH,1
5TH ,1
"E, 1",3
U MY,12
"IF, ",8
IA R,3
FIES,3
FY I,1
K. M,4
MY..,3
MP I,7
P IS,3
OP W,8
RAT.,3
CTIM,11
DRIE,12
PORR,10
R O',5
RSIS,12
GRUN,11
RUNT,13
UNTH,10
ITY;,12
Y; O,1
; OT,4
DISB,7
ISBE,5
SBEL,5
"EXT,",4
"XT, ",4
FF D,5
NDIE,5
RD J,7
N. P,48
CT P,17
AW R,3
AIN-,12
IN-S,3
N-SO,2
-SOA,2
SOAK,4
OAKE,5
 DEJ,9
DEJE,10
EEKI,27
EKIN,29
BENC,25
 SUT,6
SUTL,7
LER',9
SIT.,12
L OU,42
HEES,2
EESE,2
DRY),1
"RY),",5
"Y), ",13
"), I",6
LTOG,13
 TUS,66
TUSH,75
HIN?,2
XAMP,27
OTS!,2
S! (,2
! (T,4
ED.),6
D.) ,8
.) K,1
) KI,1
 JOC,6
JOCU,5
OCUL,5
EPTA,2
PTAB,1
CER',23
UNSO,5
OMIC,9
"MIC,",1
 DUG,10
DUG ,8
UG C,1
CLAY,58
RTHW,6
HWOR,7
KS L,9
SPAD,3
ADEF,2
DEFU,2
FULS,3
ULS ,7
BY U,9
"P, L",8
POIS,6
OISO,7
LATR,1
VOIL,4
OILA,4
ILA ,7
A L',1
L'AG,1
'AGR,1
GREM,1
L. F,11
EE E,13
E; L,1
PREH,77
EHEN,77
HENS,82
 POK,13
POKI,2
SECT,19
RIBS,2
IBS ,2
P. S,6
LOGS,7
OGS ,18
USHW,1
SHWO,1
HWOO,3
HELT,17
ELTE,31
; AR,2
DRYI,2
IRTS,18
ILER,5
NY D,35
TEAM,9
SAMP,4
OODE,25
ODEN,15
BOWL,4
OWL ,4
WL T,3
A LU,7
UCKY,14
KY O,4
"DKA,",6
OCKM,8
CKMA,8
KMAR,11
AD-S,2
D-SH,7
A KE,8
 KEG,1
"KEG,",1
 LID,10
LIDS,6
KA I,7
UTHS,13
ENCA,7
NCAM,7
AMPM,3
MPME,3
M WO,17
ELD.,29
-FIN,1
IRS-,3
S--N,10
--NE,5
-NEA,2
SWIT,8
MS K,1
PT R,11
TEAL,10
EAL;,2
L; A,5
ROBS,1
BS H,2
REL.,4
L. G,1
SWIS,6
"AMS,",8
JOR.,7
LAG ,6
N EI,15
"O, J",8
EMIE,22
G--D,1
--DE,11
INE-,8
P SI,12
HT-S,2
T-SE,2
SEER,10
HOWM,1
OWME,2
WMEN,2
EXHI,3
XHIB,2
HIBI,3
IBIT,4
K! L,1
HARK,2
JABB,5
BERI,40
G! F,2
EP U,12
P UP,13
SIDO,6
"ROV,",17
 ADE,3
ADEP,2
DEPT,32
V. P,2
NCIT,4
M. M,12
ASE:,1
SE: ,2
ORE!,13
IN; ,9
ISPU,39
SPUT,39
M UL,1
ROV.,4
"...,",1
".., ",1
"., *",1
* ON,1
FERA,25
RA D,4
DANS,7
SER.,3
QU' ,1
U' E,1
' ES,2
ST-C,2
T-CE,1
-CE ,1
L CH,22
NTE?,1
E? *,2
* AS,5
* WH,7
 ANC,39
SUVA,1
UVAR,14
VARA,1
ARA ,3
ROR!,12
CRE ,5
 NOM,4
NOM.,1
OM..,5
L SK,2
V SW,2
", IV",2
VAN ,8
 LUK,1
LUKI,1
UKIC,1
KICH,1
LK F,1
O JA,3
 JAB,4
DS V,2
AST:,2
ST: ,4
T: K,3
: KA,1
KARI,9
"ARI,",1
MALA,14
"ALA,",1
 TAF,1
TAFA,3
"AFA,",1
SAFI,1
"AFI,",1
"FI, ",2
 KAS,2
KASK,1
 HA!,14
A! O,1
 OUH,2
OUH!,2
UH! ,2
EALS,8
OD-H,7
D-HU,7
-HUM,11
UNLO,11
NLOA,8
PLOD,5
LODE,2
 AMM,14
AMMU,14
NS R,18
LOOP,1
OOPH,1
OPHO,1
PHOL,3
CKHO,2
KHOU,1
NLIM,7
ONFR,3
NFRO,4
NON.,9
OWN;,4
WN; ,4
GN R,1
CK P,25
 ROP,5
OPES,35
ERYM,14
BONF,7
WATT,15
GRAB,18
RABE,14
BERN,15
EYE.,10
YE. ,8
TEEP,9
DOMI,9
AGOO,35
GOON,35
OONS,33
SIES,12
CT D,4
M SC,7
COPS,11
OPSE,11
"PSE,",3
UTFL,11
TFLA,11
K US,7
"DIP,",2
 SKE,11
KETC,3
INTS,40
ONDL,17
HDRA,28
DIP.,1
YS N,8
RTHC,4
THCO,4
HCOM,4
IES:,5
DOLS,3
OLSK,4
LSK ,3
SK C,2
NK C,6
R CE,34
DIP ,4
IP B,3
"GUN,",12
"H, N",32
M: A,5
: AF,2
ANYH,8
NYHO,8
YHOW,8
HOW.,10
D! O,4
U CL,2
U--V,1
--VO,1
-VOD,1
SNAC,2
NACK,4
E OW,11
SKY.,13
KY..,1
KY B,5
HERB,19
RB V,2
B VO,2
 HUT,60
PHIZ,3
HIZI,3
DKA?,1
KA? ,4
? CE,2
NLY!,2
H. J,1
R; N,3
"RCE,",17
OAN ,13
MPAC,4
PACT,4
RAN.,4
UFF ,15
FF F,11
EFT.,30
FT. ,16
UMN ,49
MN W,10
GUN!,3
N! P,4
PARL,5
RLEY,2
LEYS,9
YS H,52
RROI,1
OIS ,19
RN L,6
EXPI,6
XPIA,3
PIAT,3
HOPI,18
JOYA,3
OYAB,3
YABL,4
MBAN,3
ANKM,3
NKME,3
KMEN,8
MN E,4
AMBS,2
MBSK,2
BSKI,3
 UP;,3
UP; ,3
P; P,1
D AH,6
", DU",16
PY E,8
"N, U",14
"T, Z",1
 BOB,5
BOBT,5
A CI,12
CAML,1
AMLE,3
MLET,3
 JOL,17
"I, P",6
PIT ,7
OFF!,13
FF! ,16
F! S,9
R CU,19
PIDE,4
LEN?,1
ITH?,2
HUD ,7
UD I,8
OFT.,2
FT..,12
. F-,1
 F-F,1
F-F-,1
-F-F,1
F-FL,1
-FLO,3
FLOP,7
LOP!,1
OP! ,7
P! A,3
E. Z,1
S? H,34
A SK,10
DISE,20
AL U,2
TLEF,39
LEFI,37
EFIE,45
NY? ,8
Y? B,6
U FR,8
ED-H,9
D-HA,10
FREC,2
GUNN,10
"UGE,",3
"MOP,",1
EEL;,2
EL; ,4
L; W,1
NON',1
HADI,3
BE J,6
. NU,1
TWO!,3
WO! ,3
MEDV,1
EDVE,1
DVED,1
VEDE,1
EDEV,4
DEV!,1
ASHF,3
SHFU,3
NEDI,1
"LEY,",2
RN V,4
"JOR,",3
"R, Z",1
", ZA",4
ZAKH,13
AKHA,14
HARC,3
HENK,10
EV R,10
RIVU,1
IVUL,1
VULE,1
L-ST,2
-STI,6
ADJA,3
DJAC,3
JACE,3
ANK.,21
VY F,6
ARPS,12
RPSH,12
PSHO,12
OOTE,28
OTER,15
NK F,8
NT Z,7
U) T,2
ITHS,10
THST,8
HSTA,7
CK V,3
K VE,3
LLOQ,1
OQUI,1
UIES,2
ALUA,15
LUAB,15
UABL,15
ALM;,3
M GA,7
OWNH,11
WNHI,11
NHIL,11
KE N,17
BLEE,17
LEED,17
 GUR,3
GURG,1
URGL,2
RGLE,1
URDI,6
RDIL,1
"KET,",22
OANI,17
N LY,8
WD O,48
NWOU,6
 ROW,42
 REE,5
EEKE,19
 RAM,38
RAMR,5
AMRO,5
MROD,5
RODS,2
"ODS,",9
UCHP,1
CHPA,1
HPAN,1
A SQ,9
LE-L,1
ILE-,5
--HI,18
-HIS,16
EYEL,4
YELI,3
ELID,4
DS D,11
F OV,8
LOYI,2
ERM ,8
LF-H,3
F-HO,3
-HOU,5
H CE,7
NCEM,22
HELL,27
LS B,16
HITT,5
LRY!,2
UN F,6
UNGI,2
AWK',1
WK'S,1
OO D,10
N AX,5
 AX:,1
AX: ,1
X: W,1
L BL,11
SUAS,5
UASI,5
ASIV,2
PLY;,4
Y; H,7
 RE-,25
RE-F,7
E-FO,6
L OP,8
' SH,9
CAPS,15
DARD,32
FLAP,5
MN H,7
GHT;,8
HT; ,7
T; F,1
; FR,3
NSHE,1
D (S,4
 (SM,2
(SMA,1
WEAP,17
EAPO,18
APON,36
PON),1
XIBL,3
TEP;,2
EP; ,5
P; A,2
UT V,22
REDS,24
KIRT,27
"ROT,",5
CH U,28
! CL,2
UNTY,5
SEMI,20
EMIC,12
MICI,7
ICIR,7
NONC,14
ONCO,14
 EX',1
EX'L,1
X'LE,1
'LEN,1
LEN-,1
EN-L,1
N-LE,1
-LEN,1
"LAX,",1
"X, S",4
LT C,20
AP S,6
"UMN,",8
"MN, ",12
SONO,4
NORO,4
RD U,3
GAIT,8
DY N,15
OLIE,11
ED-O,2
D-OU,2
TY.),2
Y.) ,6
.) P,3
) PR,6
IR U,11
RAH!,51
RAH-,3
AH--,1
--AH,2
-AH!,5
AH!-,1
H!--,2
!--A,3
H! R,6
WD D,3
FOE.,4
"ISY,",1
EFT-,4
FT--,3
E AZ,1
 AZO,2
AZOV,1
